antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'cruise'}),frozenset({'ship'}),0.03259259259259259,0.02962962962962963,0.023703703703703703,0.7272727272727273,24.545454545454547,0.022737997256515773,3.5580246913580247
frozenset({'ship'}),frozenset({'case'}),0.02962962962962963,0.05185185185185185,0.008888888888888889,0.3,5.785714285714286,0.007352537722908094,1.3544973544973546
frozenset({'japan'}),frozenset({'ship'}),0.013333333333333334,0.02962962962962963,0.007407407407407408,0.5555555555555556,18.75,0.007012345679012346,2.1833333333333336
frozenset({'japan'}),frozenset({'cruise'}),0.013333333333333334,0.03259259259259259,0.007407407407407408,0.5555555555555556,17.045454545454547,0.0069728395061728395,2.1766666666666667
frozenset({'japan'}),frozenset({'case'}),0.013333333333333334,0.05185185185185185,0.0044444444444444444,0.3333333333333333,6.428571428571429,0.0037530864197530866,1.422222222222222
frozenset({'passenger'}),frozenset({'quarantine'}),0.008888888888888889,0.028148148148148148,0.0044444444444444444,0.5,17.763157894736842,0.004194238683127572,1.9437037037037037
frozenset({'passenger'}),frozenset({'might'}),0.008888888888888889,0.017777777777777778,0.0044444444444444444,0.5,28.125,0.00428641975308642,1.9644444444444444
frozenset({'positive'}),frozenset({'test'}),0.008888888888888889,0.02962962962962963,0.007407407407407408,0.8333333333333334,28.125,0.0071440329218107,5.822222222222223
frozenset({'add'}),frozenset({'flu'}),0.011851851851851851,0.022222222222222223,0.0044444444444444444,0.375,16.875,0.004181069958847736,1.5644444444444443
frozenset({'add'}),frozenset({'health'}),0.011851851851851851,0.05037037037037037,0.0044444444444444444,0.375,7.44485294117647,0.003847462277091907,1.5194074074074073
frozenset({'confirm'}),frozenset({'case'}),0.01037037037037037,0.05185185185185185,0.01037037037037037,1.0,19.285714285714285,0.009832647462277092,inf
frozenset({'confirm'}),frozenset({'news'}),0.01037037037037037,0.04888888888888889,0.0044444444444444444,0.4285714285714286,8.766233766233766,0.003937448559670782,1.6644444444444446
frozenset({'outside'}),frozenset({'china'}),0.005925925925925926,0.1288888888888889,0.005925925925925926,1.0,7.758620689655173,0.005162139917695473,inf
frozenset({'city'}),frozenset({'lockdown'}),0.014814814814814815,0.054814814814814816,0.0044444444444444444,0.3,5.472972972972973,0.0036323731138545954,1.3502645502645503
frozenset({'city'}),frozenset({'wuhan'}),0.014814814814814815,0.03851851851851852,0.0044444444444444444,0.3,7.788461538461537,0.0038737997256515773,1.3735449735449736
frozenset({'prayer'}),frozenset({'china'}),0.007407407407407408,0.1288888888888889,0.0044444444444444444,0.6,4.655172413793103,0.0034897119341563785,2.1777777777777776
frozenset({'prayer'}),frozenset({'human'}),0.007407407407407408,0.011851851851851851,0.0044444444444444444,0.6,50.625,0.0043566529492455415,2.4703703703703703
frozenset({'human'}),frozenset({'prayer'}),0.011851851851851851,0.007407407407407408,0.0044444444444444444,0.375,50.625,0.0043566529492455415,1.588148148148148
frozenset({'office'}),frozenset({'lockdown'}),0.005925925925925926,0.054814814814814816,0.0044444444444444444,0.75,13.682432432432432,0.004119615912208505,3.7807407407407405
frozenset({'sure'}),frozenset({'make'}),0.013333333333333334,0.044444444444444446,0.0044444444444444444,0.3333333333333333,7.499999999999999,0.003851851851851852,1.4333333333333333
frozenset({'sign'}),frozenset({'trump'}),0.008888888888888889,0.02074074074074074,0.0044444444444444444,0.5,24.107142857142858,0.004260082304526749,1.9585185185185185
frozenset({'sign'}),frozenset({'come'}),0.008888888888888889,0.044444444444444446,0.0044444444444444444,0.5,11.25,0.004049382716049383,1.9111111111111112
frozenset({'death'}),frozenset({'china'}),0.02962962962962963,0.1288888888888889,0.011851851851851851,0.39999999999999997,3.103448275862069,0.008032921810699587,1.4518518518518517
frozenset({'number'}),frozenset({'china'}),0.016296296296296295,0.1288888888888889,0.007407407407407408,0.4545454545454546,3.526645768025079,0.0053069958847736624,1.5970370370370373
frozenset({'number'}),frozenset({'case'}),0.016296296296296295,0.05185185185185185,0.005925925925925926,0.36363636363636365,7.012987012987013,0.005080932784636488,1.4899470899470901
frozenset({'never'}),frozenset({'know'}),0.014814814814814815,0.04888888888888889,0.005925925925925926,0.39999999999999997,8.18181818181818,0.005201646090534979,1.585185185185185
frozenset({'never'}),frozenset({'china'}),0.014814814814814815,0.1288888888888889,0.0044444444444444444,0.3,2.3275862068965516,0.0025349794238683125,1.2444444444444447
frozenset({'everything'}),frozenset({'china'}),0.01037037037037037,0.1288888888888889,0.007407407407407408,0.7142857142857143,5.541871921182266,0.006070781893004116,3.0488888888888894
frozenset({'lie'}),frozenset({'many'}),0.007407407407407408,0.016296296296296295,0.005925925925925926,0.7999999999999999,49.09090909090909,0.0058052126200274345,4.918518518518517
frozenset({'many'}),frozenset({'lie'}),0.016296296296296295,0.007407407407407408,0.005925925925925926,0.36363636363636365,49.09090909090909,0.0058052126200274345,1.5597883597883597
frozenset({'lie'}),frozenset({'china'}),0.007407407407407408,0.1288888888888889,0.0044444444444444444,0.6,4.655172413793103,0.0034897119341563785,2.1777777777777776
frozenset({'pneumonia'}),frozenset({'wuhan'}),0.005925925925925926,0.03851851851851852,0.0044444444444444444,0.75,19.471153846153843,0.004216186556927298,3.845925925925926
frozenset({'american'}),frozenset({'death'}),0.011851851851851851,0.02962962962962963,0.0044444444444444444,0.375,12.65625,0.004093278463648834,1.5525925925925925
frozenset({'study'}),frozenset({'new'}),0.008888888888888889,0.04296296296296296,0.0044444444444444444,0.5,11.63793103448276,0.004062551440329219,1.914074074074074
frozenset({'may'}),frozenset({'virus'}),0.01925925925925926,0.06962962962962962,0.007407407407407408,0.3846153846153846,5.523731587561374,0.006066392318244171,1.5118518518518518
frozenset({'next'}),frozenset({'week'}),0.016296296296296295,0.025185185185185185,0.005925925925925926,0.36363636363636365,14.438502673796792,0.005515500685871056,1.5318518518518518
frozenset({'next'}),frozenset({'back'}),0.016296296296296295,0.02666666666666667,0.005925925925925926,0.36363636363636365,13.636363636363637,0.0054913580246913575,1.5295238095238097
frozenset({'travel'}),frozenset({'china'}),0.01925925925925926,0.1288888888888889,0.005925925925925926,0.30769230769230765,2.3872679045092835,0.0034436213991769545,1.2582716049382716
frozenset({'thanks'}),frozenset({'ncov'}),0.011851851851851851,0.023703703703703703,0.0044444444444444444,0.375,15.8203125,0.0041635116598079565,1.5620740740740742
frozenset({'francisco'}),frozenset({'san'}),0.0044444444444444444,0.011851851851851851,0.0044444444444444444,1.0,84.375,0.004391769547325103,inf
frozenset({'san'}),frozenset({'francisco'}),0.011851851851851851,0.0044444444444444444,0.0044444444444444444,0.375,84.375,0.004391769547325103,1.5928888888888888
frozenset({'sars'}),frozenset({'virus'}),0.011851851851851851,0.06962962962962962,0.007407407407407408,0.625,8.976063829787234,0.006582167352537723,2.480987654320988
frozenset({'sars'}),frozenset({'disease'}),0.011851851851851851,0.04148148148148148,0.005925925925925926,0.5,12.053571428571429,0.005434293552812071,1.917037037037037
frozenset({'shot'}),frozenset({'lockdown'}),0.008888888888888889,0.054814814814814816,0.005925925925925926,0.6666666666666666,12.162162162162161,0.005438683127572016,2.835555555555555
frozenset({'shot'}),frozenset({'school'}),0.008888888888888889,0.01925925925925926,0.0044444444444444444,0.5,25.96153846153846,0.004273251028806584,1.9614814814814814
frozenset({'shot'}),frozenset({'fire'}),0.008888888888888889,0.007407407407407408,0.005925925925925926,0.6666666666666666,89.99999999999999,0.005860082304526748,2.9777777777777774
frozenset({'fire'}),frozenset({'shot'}),0.007407407407407408,0.008888888888888889,0.005925925925925926,0.7999999999999999,89.99999999999999,0.005860082304526748,4.955555555555554
frozenset({'fire'}),frozenset({'lockdown'}),0.007407407407407408,0.054814814814814816,0.005925925925925926,0.7999999999999999,14.594594594594593,0.005519890260631001,4.725925925925924
frozenset({'downtown'}),frozenset({'lockdown'}),0.0044444444444444444,0.054814814814814816,0.0044444444444444444,1.0,18.243243243243242,0.00420082304526749,inf
frozenset({'missoula'}),frozenset({'downtown'}),0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,1.0,225.0,0.004424691358024691,inf
frozenset({'downtown'}),frozenset({'missoula'}),0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,1.0,225.0,0.004424691358024691,inf
frozenset({'missoula'}),frozenset({'lockdown'}),0.0044444444444444444,0.054814814814814816,0.0044444444444444444,1.0,18.243243243243242,0.00420082304526749,inf
frozenset({'body'}),frozenset({'china'}),0.011851851851851851,0.1288888888888889,0.005925925925925926,0.5,3.8793103448275863,0.0043983539094650205,1.7422222222222223
frozenset({'scary'}),frozenset({'china'}),0.01037037037037037,0.1288888888888889,0.0044444444444444444,0.4285714285714286,3.32512315270936,0.0031078189300411526,1.5244444444444447
frozenset({'mask'}),frozenset({'work'}),0.014814814814814815,0.034074074074074076,0.0044444444444444444,0.3,8.804347826086955,0.003939643347050754,1.37989417989418
frozenset({'hour'}),frozenset({'day'}),0.01037037037037037,0.045925925925925926,0.005925925925925926,0.5714285714285714,12.442396313364055,0.005449657064471879,2.2261728395061726
frozenset({'diego'}),frozenset({'san'}),0.007407407407407408,0.011851851851851851,0.007407407407407408,1.0,84.375,0.007319615912208505,inf
frozenset({'san'}),frozenset({'diego'}),0.011851851851851851,0.007407407407407408,0.007407407407407408,0.625,84.375,0.007319615912208505,2.6469135802469137
frozenset({'toll'}),frozenset({'death'}),0.011851851851851851,0.02962962962962963,0.01037037037037037,0.875,29.53125,0.01001920438957476,7.762962962962963
frozenset({'death'}),frozenset({'toll'}),0.02962962962962963,0.011851851851851851,0.01037037037037037,0.35,29.53125,0.01001920438957476,1.52022792022792
frozenset({'toll'}),frozenset({'chinese'}),0.011851851851851851,0.05037037037037037,0.0044444444444444444,0.375,7.44485294117647,0.003847462277091907,1.5194074074074073
frozenset({'week'}),frozenset({'two'}),0.025185185185185185,0.01925925925925926,0.01037037037037037,0.4117647058823529,21.380090497737555,0.009885322359396433,1.6672592592592592
frozenset({'two'}),frozenset({'week'}),0.01925925925925926,0.025185185185185185,0.01037037037037037,0.5384615384615384,21.380090497737555,0.009885322359396433,2.1120987654320986
frozenset({'leave'}),frozenset({'lockdown'}),0.01037037037037037,0.054814814814814816,0.005925925925925926,0.5714285714285714,10.424710424710424,0.005357475994513031,2.205432098765432
frozenset({'princess'}),frozenset({'ship'}),0.007407407407407408,0.02962962962962963,0.005925925925925926,0.7999999999999999,26.999999999999996,0.005706447187928669,4.85185185185185
frozenset({'princess'}),frozenset({'cruise'}),0.007407407407407408,0.03259259259259259,0.0044444444444444444,0.6,18.40909090909091,0.004203017832647462,2.4185185185185185
frozenset({'princess'}),frozenset({'diamond'}),0.007407407407407408,0.005925925925925926,0.005925925925925926,0.7999999999999999,135.0,0.005882030178326474,4.970370370370369
frozenset({'diamond'}),frozenset({'princess'}),0.005925925925925926,0.007407407407407408,0.005925925925925926,1.0,135.0,0.005882030178326474,inf
frozenset({'diamond'}),frozenset({'ship'}),0.005925925925925926,0.02962962962962963,0.0044444444444444444,0.75,25.3125,0.004268861454046639,3.8814814814814813
frozenset({'sick'}),frozenset({'make'}),0.013333333333333334,0.044444444444444446,0.0044444444444444444,0.3333333333333333,7.499999999999999,0.003851851851851852,1.4333333333333333
frozenset({'sick'}),frozenset({'feel'}),0.013333333333333334,0.013333333333333334,0.0044444444444444444,0.3333333333333333,24.999999999999996,0.004266666666666667,1.48
frozenset({'feel'}),frozenset({'sick'}),0.013333333333333334,0.013333333333333334,0.0044444444444444444,0.3333333333333333,24.999999999999996,0.004266666666666667,1.48
frozenset({'feel'}),frozenset({'think'}),0.013333333333333334,0.04,0.0044444444444444444,0.3333333333333333,8.333333333333332,0.003911111111111111,1.4399999999999997
frozenset({'feel'}),frozenset({'good'}),0.013333333333333334,0.037037037037037035,0.0044444444444444444,0.3333333333333333,9.0,0.003950617283950617,1.4444444444444444
frozenset({'coronavirusoutbreak'}),frozenset({'china'}),0.01925925925925926,0.1288888888888889,0.005925925925925926,0.30769230769230765,2.3872679045092835,0.0034436213991769545,1.2582716049382716
frozenset({'corona'}),frozenset({'beer'}),0.013333333333333334,0.0044444444444444444,0.0044444444444444444,0.3333333333333333,75.0,0.0043851851851851855,1.4933333333333332
frozenset({'beer'}),frozenset({'corona'}),0.0044444444444444444,0.013333333333333334,0.0044444444444444444,1.0,75.0,0.0043851851851851855,inf
frozenset({'mwc'}),frozenset({'cancel'}),0.013333333333333334,0.02074074074074074,0.0044444444444444444,0.3333333333333333,16.07142857142857,0.0041679012345679015,1.4688888888888887
frozenset({'mwc'}),frozenset({'congress'}),0.013333333333333334,0.014814814814814815,0.0044444444444444444,0.3333333333333333,22.499999999999996,0.004246913580246914,1.4777777777777776
frozenset({'congress'}),frozenset({'mwc'}),0.014814814814814815,0.013333333333333334,0.0044444444444444444,0.3,22.499999999999996,0.004246913580246914,1.4095238095238096
frozenset({'mwc'}),frozenset({'mobile'}),0.013333333333333334,0.017777777777777778,0.0044444444444444444,0.3333333333333333,18.75,0.004207407407407407,1.4733333333333332
frozenset({'mwc'}),frozenset({'world'}),0.013333333333333334,0.05333333333333334,0.0044444444444444444,0.3333333333333333,6.249999999999999,0.0037333333333333333,1.42
frozenset({'mwc'}),frozenset({'outbreak'}),0.013333333333333334,0.08148148148148149,0.0044444444444444444,0.3333333333333333,4.09090909090909,0.0033580246913580245,1.3777777777777775
frozenset({'cause'}),frozenset({'name'}),0.014814814814814815,0.035555555555555556,0.005925925925925926,0.39999999999999997,11.249999999999998,0.00539917695473251,1.6074074074074072
frozenset({'cause'}),frozenset({'disease'}),0.014814814814814815,0.04148148148148148,0.005925925925925926,0.39999999999999997,9.642857142857142,0.005311385459533607,1.5975308641975308
frozenset({'cause'}),frozenset({'new'}),0.014814814814814815,0.04296296296296296,0.0044444444444444444,0.3,6.982758620689656,0.0038079561042524005,1.3671957671957673
frozenset({'cov'}),frozenset({'sars'}),0.008888888888888889,0.011851851851851851,0.005925925925925926,0.6666666666666666,56.25,0.005820576131687243,2.964444444444444
frozenset({'sars'}),frozenset({'cov'}),0.011851851851851851,0.008888888888888889,0.005925925925925926,0.5,56.25,0.005820576131687243,1.9822222222222223
frozenset({'cov'}),frozenset({'disease'}),0.008888888888888889,0.04148148148148148,0.0044444444444444444,0.5,12.053571428571429,0.0040757201646090535,1.917037037037037
frozenset({'cov'}),frozenset({'virus'}),0.008888888888888889,0.06962962962962962,0.0044444444444444444,0.5,7.180851063829787,0.0038255144032921812,1.8607407407407408
frozenset({'market'}),frozenset({'china'}),0.014814814814814815,0.1288888888888889,0.0044444444444444444,0.3,2.3275862068965516,0.0025349794238683125,1.2444444444444447
frozenset({'event'}),frozenset({'congress'}),0.01037037037037037,0.014814814814814815,0.0044444444444444444,0.4285714285714286,28.92857142857143,0.004290809327846365,1.724074074074074
frozenset({'congress'}),frozenset({'event'}),0.014814814814814815,0.01037037037037037,0.0044444444444444444,0.3,28.928571428571427,0.004290809327846365,1.4137566137566138
frozenset({'event'}),frozenset({'mobile'}),0.01037037037037037,0.017777777777777778,0.0044444444444444444,0.4285714285714286,24.107142857142858,0.004260082304526749,1.718888888888889
frozenset({'event'}),frozenset({'world'}),0.01037037037037037,0.05333333333333334,0.0044444444444444444,0.4285714285714286,8.035714285714286,0.003891358024691358,1.6566666666666667
frozenset({'vaccine'}),frozenset({'virus'}),0.013333333333333334,0.06962962962962962,0.0044444444444444444,0.3333333333333333,4.787234042553192,0.003516049382716049,1.3955555555555554
frozenset({'rate'}),frozenset({'day'}),0.008888888888888889,0.045925925925925926,0.0044444444444444444,0.5,10.887096774193548,0.004036213991769547,1.9081481481481481
frozenset({'geographical'}),frozenset({'individual'}),0.005925925925925926,0.005925925925925926,0.0044444444444444444,0.75,126.5625,0.004409327846364884,3.9762962962962964
frozenset({'individual'}),frozenset({'geographical'}),0.005925925925925926,0.005925925925925926,0.0044444444444444444,0.75,126.5625,0.004409327846364884,3.9762962962962964
frozenset({'animal'}),frozenset({'individual'}),0.008888888888888889,0.005925925925925926,0.0044444444444444444,0.5,84.375,0.004391769547325103,1.9881481481481482
frozenset({'individual'}),frozenset({'animal'}),0.005925925925925926,0.008888888888888889,0.0044444444444444444,0.75,84.375,0.004391769547325103,3.9644444444444447
frozenset({'individual'}),frozenset({'group'}),0.005925925925925926,0.01037037037037037,0.0044444444444444444,0.75,72.32142857142857,0.004382990397805212,3.9585185185185185
frozenset({'group'}),frozenset({'individual'}),0.01037037037037037,0.005925925925925926,0.0044444444444444444,0.4285714285714286,72.32142857142858,0.004382990397805212,1.7396296296296299
frozenset({'individual'}),frozenset({'name'}),0.005925925925925926,0.035555555555555556,0.0044444444444444444,0.75,21.09375,0.004233744855967078,3.8577777777777778
frozenset({'individual'}),frozenset({'disease'}),0.005925925925925926,0.04148148148148148,0.0044444444444444444,0.75,18.080357142857142,0.004198628257887517,3.834074074074074
frozenset({'province'}),frozenset({'china'}),0.007407407407407408,0.1288888888888889,0.0044444444444444444,0.6,4.655172413793103,0.0034897119341563785,2.1777777777777776
frozenset({'life'}),frozenset({'death'}),0.01037037037037037,0.02962962962962963,0.0044444444444444444,0.4285714285714286,14.464285714285715,0.004137174211248285,1.6981481481481482
frozenset({'could'}),frozenset({'spread'}),0.01925925925925926,0.02666666666666667,0.005925925925925926,0.30769230769230765,11.538461538461537,0.005412345679012345,1.405925925925926
frozenset({'sarscov'}),frozenset({'broitsjusttheflu'}),0.01925925925925926,0.016296296296296295,0.011851851851851851,0.6153846153846153,37.76223776223776,0.011537997256515775,2.5576296296296293
frozenset({'broitsjusttheflu'}),frozenset({'sarscov'}),0.016296296296296295,0.01925925925925926,0.011851851851851851,0.7272727272727273,37.76223776223776,0.011537997256515775,3.5960493827160493
frozenset({'wildfire'}),frozenset({'broitsjusttheflu'}),0.016296296296296295,0.016296296296296295,0.016296296296296295,1.0,61.36363636363637,0.016030727023319615,inf
frozenset({'broitsjusttheflu'}),frozenset({'wildfire'}),0.016296296296296295,0.016296296296296295,0.016296296296296295,1.0,61.36363636363637,0.016030727023319615,inf
frozenset({'wildfire'}),frozenset({'sarscov'}),0.016296296296296295,0.01925925925925926,0.011851851851851851,0.7272727272727273,37.76223776223776,0.011537997256515775,3.5960493827160493
frozenset({'sarscov'}),frozenset({'wildfire'}),0.01925925925925926,0.016296296296296295,0.011851851851851851,0.6153846153846153,37.76223776223776,0.011537997256515775,2.5576296296296293
frozenset({'shape'}),frozenset({'trump'}),0.0044444444444444444,0.02074074074074074,0.0044444444444444444,1.0,48.214285714285715,0.0043522633744855965,inf
frozenset({'hard'}),frozenset({'work'}),0.01037037037037037,0.034074074074074076,0.0044444444444444444,0.4285714285714286,12.577639751552795,0.004091083676268862,1.6903703703703705
frozenset({'ban'}),frozenset({'china'}),0.008888888888888889,0.1288888888888889,0.005925925925925926,0.6666666666666666,5.172413793103448,0.004780246913580246,2.6133333333333333
frozenset({'head'}),frozenset({'china'}),0.005925925925925926,0.1288888888888889,0.0044444444444444444,0.75,5.818965517241379,0.003680658436213992,3.4844444444444447
frozenset({'shut'}),frozenset({'home'}),0.008888888888888889,0.017777777777777778,0.0044444444444444444,0.5,28.125,0.00428641975308642,1.9644444444444444
frozenset({'shut'}),frozenset({'china'}),0.008888888888888889,0.1288888888888889,0.0044444444444444444,0.5,3.8793103448275863,0.003298765432098765,1.7422222222222223
frozenset({'mask'}),frozenset({'face'}),0.014814814814814815,0.008888888888888889,0.0044444444444444444,0.3,33.75,0.004312757201646091,1.415873015873016
frozenset({'face'}),frozenset({'mask'}),0.008888888888888889,0.014814814814814815,0.0044444444444444444,0.5,33.75,0.004312757201646091,1.9703703703703703
frozenset({'contain'}),frozenset({'outbreak'}),0.007407407407407408,0.08148148148148149,0.0044444444444444444,0.6,7.363636363636362,0.003840877914951989,2.2962962962962963
frozenset({'wrong'}),frozenset({'china'}),0.005925925925925926,0.1288888888888889,0.0044444444444444444,0.75,5.818965517241379,0.003680658436213992,3.4844444444444447
frozenset({'county'}),frozenset({'health'}),0.007407407407407408,0.05037037037037037,0.0044444444444444444,0.6,11.911764705882353,0.0040713305898491085,2.374074074074074
frozenset({'sense'}),frozenset({'make'}),0.0044444444444444444,0.044444444444444446,0.0044444444444444444,1.0,22.5,0.004246913580246914,inf
frozenset({'officially'}),frozenset({'new'}),0.011851851851851851,0.04296296296296296,0.0044444444444444444,0.375,8.72844827586207,0.003935253772290809,1.5312592592592593
frozenset({'cause'}),frozenset({'officially'}),0.014814814814814815,0.011851851851851851,0.0044444444444444444,0.3,25.3125,0.004268861454046639,1.4116402116402116
frozenset({'officially'}),frozenset({'cause'}),0.011851851851851851,0.014814814814814815,0.0044444444444444444,0.375,25.3125,0.004268861454046639,1.5762962962962963
frozenset({'officially'}),frozenset({'name'}),0.011851851851851851,0.035555555555555556,0.0044444444444444444,0.375,10.546875,0.004023045267489712,1.543111111111111
frozenset({'maybe'}),frozenset({'think'}),0.01037037037037037,0.04,0.0044444444444444444,0.4285714285714286,10.714285714285715,0.0040296296296296295,1.68
frozenset({'old'}),frozenset({'disease'}),0.008888888888888889,0.04148148148148148,0.0044444444444444444,0.5,12.053571428571429,0.0040757201646090535,1.917037037037037
frozenset({'old'}),frozenset({'year'}),0.008888888888888889,0.028148148148148148,0.0044444444444444444,0.5,17.763157894736842,0.004194238683127572,1.9437037037037037
frozenset({'old'}),frozenset({'one'}),0.008888888888888889,0.03851851851851852,0.0044444444444444444,0.5,12.98076923076923,0.004102057613168724,1.922962962962963
frozenset({'age'}),frozenset({'old'}),0.007407407407407408,0.008888888888888889,0.0044444444444444444,0.6,67.5,0.004378600823045267,2.477777777777778
frozenset({'old'}),frozenset({'age'}),0.008888888888888889,0.007407407407407408,0.0044444444444444444,0.5,67.5,0.004378600823045267,1.9851851851851852
frozenset({'nearly'}),frozenset({'china'}),0.007407407407407408,0.1288888888888889,0.0044444444444444444,0.6,4.655172413793103,0.0034897119341563785,2.1777777777777776
frozenset({'animal'}),frozenset({'disease'}),0.008888888888888889,0.04148148148148148,0.007407407407407408,0.8333333333333334,20.089285714285715,0.007038683127572017,5.751111111111112
frozenset({'animal'}),frozenset({'group'}),0.008888888888888889,0.01037037037037037,0.005925925925925926,0.6666666666666666,64.28571428571428,0.005833744855967078,2.9688888888888885
frozenset({'group'}),frozenset({'animal'}),0.01037037037037037,0.008888888888888889,0.005925925925925926,0.5714285714285714,64.28571428571428,0.005833744855967078,2.3125925925925928
