"('toll', 'death')"
"('social', 'distancing')"
"('trump', 'donald')"
"('negative', 'test')"
"('los', 'angeles')"
"('task', 'force')"
"('san', 'francisco')"
"('seriously', 'take')"
"('press', 'conference')"
"('social', 'distance')"
"('health', 'mental')"
"('line', 'front')"
"('sanitizer', 'hand')"
"('paper', 'toilet')"
"('forward', 'look')"
"('test', 'kit')"
"('responder', 'first')"
"('curve', 'flatten')"
"('health', 'department')"
"('supply', 'chain')"
"('grocery', 'store')"
"('place', 'shelter')"
"('precaution', 'take')"
"('home', 'nursing')"
"('rate', 'mortality')"
"('new', 'jersey')"
"('cruise', 'ship')"
"('infectious', 'disease')"
"('fauci', 'dr')"
"('term', 'long')"
"('south', 'korea')"
"('make', 'decision')"
"('make', 'sense')"
"('kong', 'hong')"
"('administration', 'trump')"
"('thought', 'francisco')"
"('sars', 'cov')"
"('change', 'climate')"
"('business', 'small')"
"('organization', 'world')"
"('organization', 'health')"
"('news', 'fox')"
"('immune', 'system')"
"('emergency', 'declare')"
"('shot', 'flu')"
"('case', 'spike')"
"('season', 'flu')"
"('active', 'case')"
"('record', 'case')"
"('mask', 'glove')"
"('worker', 'frontline')"
"('theory', 'conspiracy')"
"('test', 'antibody')"
"('price', 'oil')"
"('soap', 'hand')"
"('news', 'fake')"
"('prevent', 'spread')"
"('buying', 'panic')"
"('tally', 'case')"
"('petition', 'sign')"
"('diamond', 'princess')"
"('alert', 'global')"
"('vaccine', 'trial')"
"('rate', 'fatality')"
"('princess', 'cruise')"
"('china', 'outside')"
"('shopping', 'online')"
"('last', 'night')"
"('rise', 'case')"
"('site', 'test')"
"('pay', 'attention')"
"('single', 'day')"
"('social', 'medium')"
"('answer', 'question')"
"('san', 'thought')"
"('bless', 'god')"
"('save', 'life')"
"('watch', 'netflix')"
"('princess', 'ship')"
"('stock', 'market')"
"('hour', 'case')"
"('obama', 'trump')"
"('cruise', 'passenger')"
"('spring', 'break')"
"('county', 'case')"
"('toll', 'china')"
"('slow', 'spread')"
"('wave', 'second')"
"('last', 'hour')"
"('trump', 'rally')"
"('president', 'trump')"
"('new', 'total')"
"('school', 'reopen')"
"('self', 'quarantine')"
"('death', 'record')"
"('common', 'sense')"
"('case', 'th')"
"('result', 'test')"
"('vaccine', 'develop')"
"('healthy', 'stay')"
"('doctor', 'nurse')"
"('amid', 'outbreak')"
"('healthcare', 'worker')"
"('new', 'normal')"
"('action', 'take')"
"('alert', 'news')"
"('travel', 'ban')"
"('emergency', 'health')"
"('week', 'ago')"
"('death', 'rise')"
"('japan', 'cruise')"
"('anyone', 'else')"
"('flu', 'mortality')"
"('trump', 'biden')"
"('year', 'ago')"
"('japan', 'ship')"
"('hit', 'hard')"
"('risk', 'low')"
"('though', 'even')"
"('potus', 'realdonaldtrump')"
"('supply', 'china')"
"('passenger', 'ship')"
"('cold', 'common')"
"('panic', 'food')"
"('trump', 'cut')"
"('health', 'official')"
"('trump', 'blame')"
"('market', 'price')"
"('toll', 'rise')"
"('new', 'record')"
"('china', 'epidemic')"
"('china', 'million')"
"('member', 'family')"
"('chinese', 'virus')"
"('away', 'pass')"
"('increase', 'case')"
"('daily', 'case')"
"('staysafe', 'stayhome')"
"('work', 'together')"
"('touch', 'face')"
"('work', 'hard')"
"('deadly', 'virus')"
"('federal', 'government')"
"('economy', 'china')"
"('confirm', 'total')"
"('trump', 'gop')"
"('death', 'china')"
"('safety', 'health')"
"('economy', 'global')"
"('death', 'total')"
"('total', 'number')"
"('measure', 'take')"
"('close', 'store')"
"('shop', 'online')"
"('bring', 'case')"
"('total', 'bring')"
"('state', 'emergency')"
"('read', 'article')"
"('patient', 'treat')"
"('recover', 'case')"
"('practice', 'socialdistancing')"
"('new', 'rise')"
"('ago', 'month')"
"('ago', 'day')"
"('per', 'day')"
"('stock', 'food')"
"('control', 'china')"
"('positive', 'quarantine')"
"('game', 'play')"
"('local', 'case')"
"('call', 'hoax')"
"('school', 'high')"
"('april', 'th')"
"('recovery', 'case')"
"('parent', 'school')"
"('professional', 'medical')"
"('risk', 'health')"
"('chinese', 'government')"
"('school', 'student')"
"('china', 'country')"
"('event', 'cancel')"
"('claim', 'trump')"
"('america', 'trump')"
"('trip', 'cancel')"
"('support', 'business')"
"('lose', 'job')"
"('county', 'first')"
"('another', 'one')"
"('per', 'case')"
"('take', 'step')"
"('south', 'case')"
"('report', 'total')"
"('away', 'stay')"
"('india', 'case')"
"('open', 'store')"
"('thing', 'whole')"
"('china', 'number')"
"('due', 'cancel')"
"('wear', 'face')"
"('patient', 'care')"
"('across', 'country')"
"('supply', 'medical')"
"('isolation', 'self')"
"('back', 'normal')"
