"('death', 'toll')"
"('social', 'distancing')"
"('trump', 'donald')"
"('los', 'angeles')"
"('task', 'force')"
"('press', 'conference')"
"('san', 'francisco')"
"('test', 'negative')"
"('seriously', 'take')"
"('social', 'distance')"
"('mental', 'health')"
"('front', 'line')"
"('paper', 'toilet')"
"('look', 'forward')"
"('sanitizer', 'hand')"
"('test', 'kit')"
"('curve', 'flatten')"
"('first', 'responder')"
"('department', 'health')"
"('supply', 'chain')"
"('shelter', 'place')"
"('precaution', 'take')"
"('jersey', 'new')"
"('rate', 'mortality')"
"('home', 'nursing')"
"('infectious', 'disease')"
"('ship', 'cruise')"
"('store', 'grocery')"
"('dr', 'fauci')"
"('south', 'korea')"
"('long', 'term')"
"('thought', 'francisco')"
"('hong', 'kong')"
"('sars', 'cov')"
"('change', 'climate')"
"('small', 'business')"
"('organization', 'health')"
"('organization', 'world')"
"('news', 'fox')"
"('system', 'immune')"
"('declare', 'emergency')"
"('shot', 'flu')"
"('season', 'flu')"
"('theory', 'conspiracy')"
"('worker', 'frontline')"
"('test', 'antibody')"
"('mask', 'glove')"
"('make', 'sense')"
"('make', 'decision')"
"('diamond', 'princess')"
"('sign', 'petition')"
"('buying', 'panic')"
"('fake', 'news')"
"('alert', 'global')"
"('trial', 'vaccine')"
"('spread', 'prevent')"
"('case', 'active')"
"('day', 'single')"
"('pay', 'attention')"
"('test', 'site')"
"('last', 'night')"
"('rate', 'fatality')"
"('social', 'medium')"
"('thought', 'san')"
"('answer', 'question')"
"('soap', 'hand')"
"('save', 'life')"
"('bless', 'god')"
"('cruise', 'princess')"
"('trump', 'administration')"
"('oil', 'price')"
"('watch', 'netflix')"
"('ship', 'princess')"
"('stock', 'market')"
"('spring', 'break')"
"('spread', 'slow')"
"('tally', 'case')"
"('online', 'shopping')"
"('cruise', 'passenger')"
"('wave', 'second')"
"('last', 'hour')"
"('spike', 'case')"
"('sense', 'common')"
"('school', 'reopen')"
"('record', 'death')"
"('travel', 'ban')"
"('trump', 'president')"
"('stay', 'healthy')"
"('alert', 'news')"
"('doctor', 'nurse')"
"('vaccine', 'develop')"
"('action', 'take')"
"('self', 'quarantine')"
"('japan', 'ship')"
"('hit', 'hard')"
"('realdonaldtrump', 'potus')"
"('amid', 'outbreak')"
"('week', 'ago')"
"('year', 'ago')"
"('worker', 'healthcare')"
"('mortality', 'flu')"
"('anyone', 'else')"
"('trump', 'biden')"
"('low', 'risk')"
"('even', 'though')"
"('cold', 'common')"
"('japan', 'cruise')"
"('record', 'case')"
"('trump', 'cut')"
"('toll', 'rise')"
"('emergency', 'health')"
"('pass', 'away')"
"('official', 'health')"
"('chinese', 'virus')"
"('member', 'family')"
"('test', 'result')"
"('stayhome', 'staysafe')"
"('trump', 'rally')"
"('ship', 'passenger')"
"('death', 'rise')"
"('death', 'total')"
"('government', 'federal')"
"('work', 'hard')"
"('trump', 'obama')"
"('face', 'touch')"
"('confirm', 'total')"
"('economy', 'global')"
"('read', 'article')"
"('total', 'bring')"
"('game', 'play')"
"('record', 'new')"
"('medical', 'professional')"
"('th', 'april')"
"('number', 'total')"
"('school', 'high')"
"('parent', 'school')"
"('positive', 'quarantine')"
"('patient', 'treat')"
"('state', 'emergency')"
"('day', 'ago')"
"('day', 'per')"
"('take', 'measure')"
"('month', 'ago')"
"('normal', 'back')"
"('wash', 'flu')"
"('one', 'another')"
"('rate', 'high')"
"('rate', 'death')"
"('step', 'take')"
"('county', 'first')"
"('recover', 'case')"
"('county', 'case')"
"('america', 'trump')"
"('new', 'total')"
"('call', 'hoax')"
"('due', 'cancel')"
"('isolation', 'self')"
"('across', 'country')"
"('low', 'rate')"
"('virus', 'deadly')"
"('business', 'support')"
"('school', 'student')"
"('year', 'last')"
"('thing', 'whole')"
"('cancel', 'event')"
"('trump', 'blame')"
"('job', 'lose')"
"('patient', 'care')"
"('else', 'everyone')"
"('report', 'total')"
"('face', 'wear')"
"('work', 'together')"
"('trip', 'cancel')"
"('medical', 'supply')"
"('health', 'safety')"
"('away', 'stay')"
"('governor', 'state')"
"('response', 'health')"
"('new', 'rise')"
"('county', 'health')"
"('day', 'store')"
"('know', 'life')"
"('vote', 'trump')"
"('patient', 'recover')"
"('hand', 'touch')"
"('family', 'friend')"
"('practice', 'social')"
"('risk', 'health')"
"('global', 'news')"
"('job', 'great')"
"('test', 'person')"
"('week', 'next')"
"('close', 'store')"
"('flu', 'deadly')"
"('city', 'york')"
"('pm', 'live')"
"('gop', 'trump')"
"('number', 'death')"
"('china', 'wuhan')"
"('china', 'outside')"
"('spread', 'wash')"
"('test', 'symptom')"
"('might', 'think')"
"('chinese', 'china')"
"('school', 'kid')"
"('increase', 'case')"
"('normal', 'new')"
"('work', 'safe')"
"('staff', 'work')"
"('mask', 'protect')"
"('practice', 'socialdistancing')"
"('confirm', 'county')"
"('fact', 'trump')"
"('trump', 'election')"
"('local', 'health')"
"('donate', 'help')"
"('case', 'rise')"
"('worker', 'health')"
"('safe', 'healthy')"
"('health', 'community')"
"('spread', 'disease')"
"('quarantine', 'quarantinelife')"
"('pm', 'today')"
"('god', 'thank')"
"('china', 'epidemic')"
"('family', 'please')"
"('test', 'county')"
"('trump', 'believe')"
"('one', 'life')"
"('system', 'health')"
"('local', 'business')"
"('late', 'case')"
"('local', 'case')"
"('pay', 'sick')"
"('crisis', 'trump')"
"('school', 'child')"
"('ship', 'quarantine')"
"('cruise', 'quarantine')"
"('case', 'per')"
"('impact', 'business')"
"('keep', 'distance')"
"('two', 'one')"
"('two', 'case')"
"('patient', 'test')"
"('order', 'lockdown')"
"('thing', 'one')"
"('official', 'case')"
"('county', 'new')"
"('day', 'hour')"
"('local', 'support')"
"('amp', 'see')"
"('job', 'good')"
"('low', 'case')"
"('case', 'bring')"
"('one', 'family')"
"('one', 'positive')"
"('work', 'grocery')"
"('day', 'happy')"
"('much', 'flu')"
"('month', 'next')"
"('month', 'take')"
"('work', 'thank')"
"('thank', 'support')"
"('deal', 'big')"
"('food', 'stock')"
"('support', 'community')"
"('update', 'live')"
"('white', 'trump')"
"('food', 'store')"
"('home', 'essential')"
"('safe', 'everyone')"
"('make', 'safe')"
"('test', 'realdonaldtrump')"
"('trump', 'house')"
"('right', 'want')"
"('join', 'today')"
"('continue', 'spread')"
"('share', 'please')"
"('due', 'lose')"
"('risk', 'high')"
"('cold', 'flu')"
"('love', 'lockdown')"
"('love', 'one')"
"('flu', 'high')"
"('death', 'high')"
"('someone', 'know')"
"('worker', 'line')"
"('lie', 'trump')"
"('make', 'help')"
"('end', 'lockdown')"
"('claim', 'trump')"
"('help', 'please')"
"('make', 'please')"
"('never', 'see')"
"('stay', 'open')"
"('business', 'open')"
"('store', 'open')"
"('worker', 'care')"
"('would', 'president')"
"('front', 'worker')"
"('one', 'let')"
"('know', 'never')"
"('south', 'case')"
"('good', 'morning')"
"('die', 'family')"
"('hand', 'sick')"
"('hand', 'stay')"
"('hand', 'use')"
"('make', 'hand')"
"('hand', 'take')"
"('sick', 'wash')"
"('stay', 'wash')"
"('use', 'wash')"
"('wash', 'take')"
"('hand', 'flu')"
"('hand', 'spread')"
"('market', 'price')"
"('worker', 'support')"
"('month', 'year')"
"('th', 'case')"
"('work', 'team')"
"('lose', 'life')"
"('order', 'place')"
"('practice', 'distancing')"
"('doctor', 'test')"
"('virus', 'everyone')"
"('virus', 'wuhan')"
"('essential', 'worker')"
"('close', 'school')"
"('let', 'want')"
"('die', 'american')"
"('die', 'take')"
"('way', 'one')"
"('best', 'one')"
"('leave', 'home')"
"('take', 'also')"
"('health', 'outbreak')"
"('one', 'stay')"
"('stay', 'everyone')"
"('stay', 'keep')"
"('spread', 'stay')"
"('know', 'flu')"
"('join', 'pm')"
"('trump', 'hoax')"
"('help', 'community')"
"('hand', 'one')"
"('away', 'take')"
"('work', 'every')"
"('school', 'open')"
"('report', 'amp')"
"('year', 'come')"
"('place', 'take')"
"('recovery', 'case')"
"('trump', 'american')"
"('state', 'country')"
"('thing', 'really')"
"('work', 'year')"
"('feel', 'good')"
"('socialdistancing', 'walk')"
"('million', 'american')"
"('chinese', 'government')"
"('bad', 'good')"
